state,Provider_Name,city,mortality,year
GA,FRESENIUS MEDICAL CARE BERKELEY LAKE,DULUTH,9.677419355,2022
GA,WALTON COUNTY DIALYSIS,MONROE,14.28571429,2022
GA,US RENAL CARE KENNESAW DIALYSIS,KENNESAW,0,2022
GA,US RENAL CARE GRIFFIN DIALYSIS,GRIFFIN,12.5,2022
GA,TURNER HILL DIALYSIS,LITHONIA,8.403361345,2022
GA,WEST HIRAM DIALYSIS,HIRAM,5.172413793,2022
GA,FRESENIUS KIDNEY CARE ETOWAH,CARTERSVILLE,15.15151515,2022
GA,COLUMBUS HOME TRAINING,COLUMBUS,10.25641026,2022
GA,MCFARLAND DIALYSIS,ALPHARETTA,12.5,2022
GA,FRESENIUS KIDNEY CARE  LA GRANGE HOME,LAGRANGE,9.302325581,2022
GA,ELLIJAY HOME TRAINING,ELLIJAY,11.76470588,2022
GA,HEPHZIBAH DIALYSIS CLINIC,HEPHZIBAH,13.27433628,2022
GA,OLD NATIONAL DIALYSIS,ATLANTA,8.988764045,2022
GA,VICTORY DIALYSIS,COLUMBUS,19.56521739,2022
GA,TRI COUNTY DIALYSIS,ATLANTA,16.85393258,2022
GA,DIALYSIS CLINIC INC- CAMP CREEK,ATLANTA,9.230769231,2022
GA,FRESENIUS KIDNEY CARE CHAPEL HILL,DOUGLASVILLE,12.30769231,2022
GA,SOUTH FULTON HOME TRAINING,ATLANTA,6.666666667,2022
GA,MERIWETHER GREENVILLE DIALYSIS,WARM SPRINGS,12,2022
GA,US RENAL CARE VALDOSTA HOME PROGRAM,VALDOSTA,21.05263158,2022
GA,NEWTON COUNTY DIALYSIS,COVINGTON,12.87128713,2022
GA,EMORY DIALYSIS SAINT JOSEPH'S,ATLANTA,12.5,2022
GA,SUMTER COUNTY DIALYSIS,AMERICUS,11.76470588,2022
GA,ATHENS RENAL CENTER,ATHENS,14.44444444,2022
GA,GEORGIA KIDNEY INSTITUTE,MACON,8.695652174,2022
GA,FRESENIUS KIDNEY CARE ROME,ROME,17.89473684,2022
GA,FRESENIUS MEDICAL CARE BRASELTON,BUFORD,11.2244898,2022
GA,US RENAL CARE GEORGIA HOME DIALYSIS,CANTON,7.317073171,2022
GA,SAVANNAH RIVERSIDE DIALYSIS,SAVANNAH,16.21621622,2022
GA,LOCUST GROVE DIALYSIS,LOCUST GROVE,7.272727273,2022
GA,US RENAL CARE WINDER DIALYSIS,WINDER,15,2022
GA,SUGAR HILL DIALYSIS CENTER,BUFORD,7.692307692,2022
GA,"WARNER ROBINS DIALYSIS CENTER, LLC",WARNER ROBINS,15.78947368,2022
GA,FRESENIUS MEDICAL CARE OF SOUTHWOOD,JONESBORO,7.865168539,2022
GA,FRESENIUS MEDICAL CARE JONESBORO,JONESBORO,11.39240506,2022
GA,"MACON SOUTHSIDE DIALYSIS CENTER, LLC",MACON,13.7254902,2022
HI,US RENAL CARE WAHIAWA DIALYSIS,WAHIAWA,13.26530612,2022
HI,U S RENAL CARE HONOLULU DIALYSIS,HONOLULU,13.18681319,2022
HI,U S RENAL CARE WINDWARD DIALYSIS,KANEOHE,13.67521368,2022
HI,US RENAL CARE ALOHA DIALYSIS,HONOLULU,8.759124088,2022
HI,LANAI COMMUNITY DIALYSIS CENTER,LANAI CITY,11.76470588,2022
HI,LIBERTY DIALYSIS-HAWAII LLC HILO DIALYSIS FACILITY,HILO,16.47398844,2022
HI,U S RENAL CARE KAPOLEI DIALYSIS,KAPOLEI,14.52991453,2022
HI,U S RENAL CARE PEARLRIDGE DIALYSIS,AIEA,9.290953545,2022
HI,LIBERTY DIALYSIS-MAUI DIALYSIS FACILITY,WAILUKU,12.22570533,2022
HI,LIBERTY DIALYSIS-HAWAII LLC-KAUAI DIALYSIS,LIHUE,10.90909091,2022
HI,LIBERTY DIALYSIS-HAWAII LLC-LEEWARD DIALYSIS,EWA BEACH,8.487084871,2022
HI,LIBERTY DIALYSIS HAWAII LLC-KONA DIALYSIS,KAILUA KONA,9.090909091,2022
HI,LIBERTY DIALYSIS HAWAII LLC-WAIANAE DIALYSIS,WAIANAE,11.53846154,2022
HI,LIBERTY DIALYSIS HAWAII LLC - KAHANA DIALYSIS FACI,LAHAINA,9.803921569,2022
HI,"LIBERTY DIALYSIS HAWAII, LLC WEST KAUAI DIALYSIS",WAIMEA,15.625,2022
HI,LIBERTY DIALYSIS -HAWAII LLC-MOLOKAI DIALYSIS,KAUNAKAKAI,14.89361702,2022
HI,LIBERTY DIALYSIS HAWAII-SULLIVAN DIALYSIS,HONOLULU,13.22869955,2022
HI,"LIBERTY DIALYSIS-NORTH HAWAII, LLC",KAMUELA,17.39130435,2022
HI,KAIMUKI DIALYSIS FACILITY,HONOLULU,7.382550336,2022
HI,US RENAL CARE KAPAHULU DIALYSIS,HONOLULU,11.20689655,2022
HI,"LIBERTY DIALYSIS-HAWAII, WAIPAHU DIALYSIS FACILITY",WAIPAHU,7.886435331,2022
HI,U S RENAL CARE KO'OLAU DIALYSIS,KANEOHE,11.86440678,2022
HI,LIBERTY DIALYSIS-HAWAII - KAILUA DIALYSIS FACILITY,KAILUA,10.37735849,2022
HI,US RENAL CARE WAIPAHU DIALYSIS,WAIPAHU,9.923664122,2022
HI,RAINBOW DIALYSIS WAILUKU,WAILUKU,9.917355372,2022
HI,LIBERTY DIALYSIS-HAWAII - HAWAII KAI DIALYSIS,HONOLULU,14.49275362,2022
HI,RAINBOW DIALYSIS-LAHAINA,LAHAINA,10.52631579,2022
HI,US RENAL CARE WEST OAHU DIALYSIS,KAPOLEI,11.25827815,2022
HI,"LIBERTY DIALYSIS HAWAII, LLC-HAWAII SALT LAKE",HONOLULU,15.38461539,2022
HI,U S RENAL CARE BERETANIA DIALYSIS,HONOLULU,10.81081081,2022
HI,LIBERTY DIALYSIS-HAWAII ALA MOANA,HONOLULU,0,2022
HI,LIBERTY DIALYSIS-HAWAII MILILANI DIALYSIS,MILILANI,7.831325301,2022
HI,US RENAL CARE WAIPIO  DIALYSIS,WAIPAHU,8.450704225,2022
HI,US RENAL CARE EWA BEACH DIALYSIS,EWA BEACH,16.66666667,2022
HI,LIBERTY DIALYSIS HAWAII-SIEMSEN HOME DIALYSIS FAC,HONOLULU,9.045226131,2022
HI,US RENAL CARE WAIANAE DIALYSIS,WAIANAE,13.7254902,2022
HI,LIBERTY DIALYSIS HAWAII LLC-WAIANAE COAST NANAKULI,WAIANAE,5.128205128,2022
ID,BEAR LAKE DIALYSIS CENTER,MONTPELIER,7.142857143,2022
ID,GEM STATE REGIONAL DIALYSIS CENTER,IDAHO FALLS,4.444444444,2022
ID,NAMPA DIALYSIS CENTER,NAMPA,18.75,2022
ID,TABLE ROCK DIALYSIS CENTER,BOISE,19.04761905,2022
ID,BURLEY DIALYSIS CENTER,BURLEY,7.01754386,2022
ID,TWIN FALLS DIALYSIS CENTER,TWIN FALLS,21.73913044,2022
ID,POST FALLS DIALYSIS,POST FALLS,23.63636364,2022
ID,YELLOWSTONE DIALYSIS CENTER,REXBURG,28.125,2022
ID,IDAHO KIDNEY CENTER - POCATELLO,CHUBBUCK,16.40625,2022
ID,LIBERTY DIALYSIS - MERIDIAN,MERIDIAN,14.81481482,2022
ID,TREASURE VALLEY DIALYSIS CENTER,MERIDIAN,12.34567901,2022
ID,LIBERTY DIALYSIS - IDAHO FALLS,IDAHO FALLS,15,2022
ID,IDAHO KIDNEY CENTER - BLACKFOOT,BLACKFOOT,25,2022
ID,LIBERTY DIALYSIS - NAMPA,NAMPA,27.14285714,2022
ID,CALDWELL DIALYSIS CENTER,CALDWELL,16.12903226,2022
ID,U S RENAL CARE HAYDEN DIALYSIS,HAYDEN,12.32876712,2022
ID,PALOUSE DIALYSIS CENTER,MOSCOW,28.125,2022
ID,MOSCOW DIALYSIS CENTER,MOSCOW,13.79310345,2022
ID,LIBERTY DIALYSIS - SANDPOINT,SANDPOINT,15.94202899,2022
ID,LIBERTY DIALYSIS - CALDWELL,CALDWELL,17.88617886,2022
ID,FRESENIUS MEDICAL CENTER HAYDEN LAKE,COEUR D ALENE,15.38461539,2022
ID,MAGIC VALLEY KIDNEY CENTER,TWIN FALLS,12.64367816,2022
ID,FRESENIUS KIDNEY CARE BOISE,BOISE,11.90476191,2022
ID,U S RENAL CARE POST FALLS DIALYSIS,POST FALLS,16.66666667,2022
ID,LEWIS-CLARK KIDNEY CENTER,LEWISTON,18.33333333,2022
ID,SYRINGA HOME TRAINING,BOISE,15.94202899,2022
ID,FRUITLAND DIALYSIS,FRUITLAND,18.51851852,2022
ID,IDAHO KIDNEY CENTER HOME PROGRAM,IDAHO FALLS,6.060606061,2022
ID,FRESENIUS KIDNEY CARE SNAKE RIVER,IDAHO FALLS,8,2022
ID,NORTH IDAHO DIALYSIS FACILITY,COEUR D ALENE,3.448275862,2022
IL,MT SINAI HOSPITAL MEDICAL CTR,CHICAGO,8.256880734,2022
IL,JOHN H STROGER HOSPITAL,CHICAGO,3.225806452,2022
IL,UNIVERSITY OF ILLINOIS HOSPITAL,CHICAGO,8.053691275,2022
IL,LOYOLA CENTER FOR DIALYSIS ROOSEVELT,MAYWOOD,7.692307692,2022
IL,CARLE HEALTH OUTPATIENT DIALYSIS CENTER,PEORIA,14.28571429,2022
IL,FRESENIUS MEDICAL CARE NORTH KILPATRICK,CHICAGO,8.024691358,2022
IL,FRESENIUS MEDICAL CARE POLK,CHICAGO,4.761904762,2022
IL,DOWNERS GROVE DIALYSIS CENTER,DOWNERS GROVE,8.474576271,2022
IL,FRESENIUS MEDICAL CARE OAK PARK DIALYSIS,OAK PARK,6.172839506,2022
IL,LOOP RENAL CENTER,CHICAGO,7.042253521,2022
IL,FRESENIUS MEDICAL CARE CHICAGO,CHICAGO,10.71428571,2022
IL,ELK GROVE DIALYSIS CENTER,ELK GROVE VILLAGE,11.11111111,2022
IL,SOUTHSIDE DIALYSIS CENTER,CHICAGO,10.6741573,2022
IL,FRESENIUS MEDICAL CARE OF DUPAGE WEST,WEST CHICAGO,13.93442623,2022
IL,EVANSTON RENAL CENTER,EVANSTON,9.821428571,2022
IL,FRESENIUS MEDICAL CARE OF CARBONDALE,CARBONDALE,15.82733813,2022
IL,AURORA DIALYSIS CENTER,AURORA,9.580838323,2022
IL,FRESENIUS KIDNEY CARE CHICAGO SKYWAY,CHICAGO,4.878048781,2022
IL,RENAL CARE GROUP SOUTH SUBURBAN,OLYMPIA FIELDS,13.04347826,2022
IL,DSI SCOTTSDALE RENAL CENTER,CHICAGO,8.73015873,2022
IL,FRESENIUS MEDICAL CARE SOUTH CHICAGO,CHICAGO,10.69518717,2022
IL,FMC OF WESTCHESTER,WESTCHESTER,10.75268817,2022
IL,FRESENIUS MEDICAL CARE NORRIDGE,NORRIDGE,16.04938272,2022
IL,RCG ROGERS PARK,CHICAGO,10.20408163,2022
IL,FRESENIUS MEDICAL CARE WEST BELMONT,CHICAGO,5.617977528,2022
IL,FRESENIUS MEDICAL CARE BRIDGEPORT,CHICAGO,14.75409836,2022
IL,FRESENIUS MEDICAL CARE ROLLING MEADOWS,ROLLING MEADOWS,8.208955224,2022
IL,FMC MOLINE,MOLINE,13.96648045,2022
IL,DAVITA METRO EAST,BELLEVILLE,15.30054645,2022
IL,LINCOLN PARK DIALYSIS,CHICAGO,6.666666667,2022
IL,EMERALD DIALYSIS,CHICAGO,16.98113208,2022
IL,FRESENIUS MEDICAL CARE WEST SUBURBAN,OAK PARK,9.844559586,2022
IL,FRESENIUS MEDICAL CARE NORTHCENTER,CHICAGO,12.79069767,2022
IL,FRESENIUS MEDICAL CARE BERWYN,BERWYN,10.37037037,2022
IL,TOTAL RENAL CARE LOGAN SQUARE DIALYSIS SVS,CHICAGO,9.243697479,2022
IL,FRESENIUS MEDICAL CARE SOUTHWESTERN ILLINOIS,ALTON,17.05426357,2022
IL,FRESENIUS KIDNEY CARE WEST METRO,CHICAGO,5.882352941,2022
IL,DAVITA GRANITE CITY DIALYSIS CENTER,GRANITE CITY,12.5,2022
IL,FRESENIUS MEDICAL CARE CRESTWOOD,CRESTWOOD,14.28571429,2022
IL,FRESENIUS MEDICAL CARE BLUE ISLAND,BLUE ISLAND,10.61946903,2022
IL,SANDERLING DIALYSIS OF CHICAGO,CHICAGO,5.223880597,2022
IL,MOUNT VERNON DIALYSIS,MOUNT VERNON,14.13043478,2022
IL,FRESENIUS MEDICAL CARE SOUTH HOLLAND,SOUTH HOLLAND,10.3030303,2022
IL,SOUTH HOLLAND RENAL CENTER,SOUTH HOLLAND,7.8125,2022
IL,RAI - CENTRE WEST - SPRINGFIELD,SPRINGFIELD,15.47619048,2022
IL,FRESENIUS MEDICAL CARE HOFFMAN ESTATES,HOFFMAN ESTATES,6.818181818,2022
IL,TOTAL RENAL CARE OLYMPIA FIELD,MATTESON,7.246376812,2022
IL,FRESENIUS MEDICAL CARE GURNEE,GURNEE,6.299212598,2022
IL,RCG MIDAMERICA ORLAND PARK,ORLAND PARK,12.5,2022
IL,GLENVIEW DIALYSIS CENTER,GLENVIEW,19.40298508,2022
IL,TOTAL RENAL CARE LAKE COUNTY DIALYSIS CTR,VERNON HILLS,11.68831169,2022
IL,SUN HEALTH DIALYSIS,JOLIET,13.63636364,2022
IL,FRESENIUS MEDICAL CARE MELROSE PARK,MELROSE PARK,12.35955056,2022
IL,FRESENIUS MEDICAL CARE GARFIELD,CHICAGO,7.777777778,2022
IL,FRESENIUS MEDICAL CARE REGENCY PARK,O FALLON,19.08396947,2022
IL,FRESENIUS MEDICAL CARE NILES,NILES,12.7388535,2022
IL,SAUGET DIALYSIS,SAUGET,9.210526316,2022
IL,RCG CENTRAL ILLINOIS - EAST PEORIA,EAST PEORIA,17.30769231,2022
IL,FRESENIUS MEDICAL CARE MCLEAN COUNTY,BLOOMINGTON,11.92660551,2022
IL,MIDWEST KIDNEY CENTER SPRING VALLEY,SPRING VALLEY,11.11111111,2022
IL,RGC CENTRAL ILLINOIS - CANTON,CANTON,18.36734694,2022
IL,FRESENIUS MEDICAL CARE MARQUETTE PARK,CHICAGO,5,2022
IL,DSI WAUKEGAN HOME RENAL CENTER,WAUKEGAN,0,2022
IL,FOX VALLEY DIALYSIS,AURORA,13.27014218,2022
IL,FMC PRAIRIE,CHICAGO,13.15789474,2022
IL,RCG CENTRAL ILLINOIS - PEKIN,PEKIN,19.29824561,2022
IL,FRESENIUS MEDICAL CARE SOUTH SHORE,CHICAGO,11.84210526,2022
IL,FRESENIUS MEDICAL CARE SALINE COUNTY,HARRISBURG,18.6440678,2022
IL,FRESENIUS MEDICAL CARE,PEORIA,9.933774834,2022
IL,COUNTRY HILLS DIALYSIS,COUNTRY CLUB HILLS,16,2022
IL,FRESENIUS MEDICAL CARE OTTAWA,OTTAWA,16.12903226,2022
IL,DSI WAUKEGAN RENAL CENTER,WAUKEGAN,10.23622047,2022
IL,FRESENIUS MEDICAL CARE - KEWANEE,KEWANEE,16.66666667,2022
IL,FRESENIUS MEDICAL CARE GALESBURG,GALESBURG,23.13432836,2022
IL,EFFINGHAM DIALYSIS,EFFINGHAM,19.17808219,2022
IL,JACKSONVILLE DIALYSIS,JACKSONVILLE,18.82352941,2022
IL,LINCOLN DIALYSIS,LINCOLN,16.27906977,2022
IL,LITCHFIELD DIALYSIS,LITCHFIELD,24.13793103,2022
IL,MACON COUNTY DIALYSIS,DECATUR,17.85714286,2022
IL,MATTOON DIALYSIS,CHARLESTON,17.82178218,2022
IL,SPRINGFIELD CENTRAL DIALYSIS,SPRINGFIELD,15.84158416,2022
IL,TAYLORVILLE DIALYSIS,TAYLORVILLE,20.51282051,2022
IL,CHAMPAIGN URBANA DIALYSIS CENTER,URBANA,17.3553719,2022
IL,FRESENIUS MEDICAL CARE RANDOLPH COUNTY,CHESTER,13.63636364,2022
IL,SPRINGFIELD MONTVALE DIALYSIS,SPRINGFIELD,18.51851852,2022
IL,FRESENIUS MEDICAL CARE MACOMB,MACOMB,17.14285714,2022
IL,FMC GENESEO,GENESEO,18.75,2022
IL,ELK GROVE HOME DIALYSIS CENTER,ELK GROVE VILLAGE,11.32075472,2022
IL,FRESENIUS MEDICAL CARE DUQUOIN,DU QUOIN,31.91489362,2022
IL,FRESENIUS MEDICAL CARE PLAINFIELD NORTH,PLAINFIELD,4.6875,2022
IL,RCG NORTHWESTERN OLSON PAV,CHICAGO,13.04347826,2022
IL,CARPENTERSVILLE DIALYSIS,CARPENTERSVILLE,12.85714286,2022
IL,DECATUR EASTWOOD DIALYSIS,DECATUR,8.181818182,2022
IL,NEPHRON DIALYSIS CTR LTD,CHICAGO,13.48314607,2022
IL,WSKC GREENWOOD DIALYSIS CTR,CHICAGO,15.25423729,2022
IL,FRESENIUS MEDICAL CARE NORTH AVENUE,MELROSE PARK,13.51351351,2022
IL,MIDWEST KIDNEY CENTER DECATUR,DECATUR,19.67213115,2022
IL,TRC CHILDREN'S DIALYSIS CENTER,CHICAGO,8.823529412,2022
IL,WSKC BOLINGBROOK DIALYSIS CTR,BOLINGBROOK,9.473684211,2022
IL,FRESENIUS MEDICAL CARE MIDWEST HOME DIALYSIS LLC,ELMHURST,11.32075472,2022
IL,FRESENIUS MEDICAL CARE HAZEL CREST,HAZEL CREST,13.18681319,2022
IL,BENTON DIALYSIS,BENTON,18.75,2022
IL,CENTRALIA DIALYSIS,CENTRALIA,14.1025641,2022
IL,MIDWEST KIDNEY CENTER - PONTIAC,PONTIAC,14.28571429,2022
IL,FRESENIUS MEDICAL CARE ELMHURST,ELMHURST,13.46153846,2022
IL,RCG CENTRAL ILLINOIS - PEORIA NORTH,PEORIA,14.45783133,2022
IL,TRI CITIES DIALYSIS,GENEVA,12.64367816,2022
IL,STONECREST DIALYSIS,ROCKFORD,9.090909091,2022
IL,FRESENIUS MEDICAL CARE OF ROUND LAKE,ROUND LAKE,12.37113402,2022
IL,FMC GLENDALE HEIGHTS DIALYSIS,GLENDALE HEIGHTS,7.80141844,2022
IL,FRESENIUS MEDICAL CARE SKOKIE,SKOKIE,7.291666667,2022
IL,ALTON DIALYSIS,ALTON,19.3877551,2022
IL,RUSHVILLE DIALYSIS,RUSHVILLE,13.79310345,2022
IL,RCG MIDAMERICA EVANSTON,EVANSTON,11.11111111,2022
IL,HAZEL CREST RENAL CENTER,HAZEL CREST,13.58024691,2022
IL,DIALYZE DIRECT IL - SHELBYVILLE,SHELBYVILLE,25.97402597,2022
IL,DANVILLE DIALYSIS SERVICES LLC,DANVILLE,23.65591398,2022
IL,FRESENIUS MEDICAL CARE WILLIAMSON COUNTY,MARION,18.66666667,2022
IL,ARLINGTON HEIGHTS RENAL CENTER,ARLINGTON HEIGHTS,16.66666667,2022
IL,FMC DIALYSIS SERVICES OF ALSIP,ALSIP,12.5,2022
IL,FMC DIALYSIS SERVICES OF CONGRESS PARKWAY,CHICAGO,14.45783133,2022
IL,FMC DIALYSIS SERVICES OF WILLOWBROOK,WILLOWBROOK,16.19047619,2022
IL,ILLINI RENAL DIALYSIS,CHAMPAIGN,7.534246575,2022
IL,MARYVILLE DIALYSIS,MARYVILLE,18.51851852,2022
IL,CHICAGO HEIGHTS DIALYSIS,CHICAGO HEIGHTS,9.756097561,2022
IL,JERSEYVILLE DIALYSIS CENTER,JERSEYVILLE,22.5,2022
IL,RAI - NORTH MAIN - BREESE,BREESE,12.19512195,2022
IL,BEVERLY DIALYSIS,CHICAGO,8.411214953,2022
IL,SYCAMORE DIALYSIS,SYCAMORE,12.85714286,2022
IL,CHURCHVIEW DIALYSIS,ROCKFORD,11.03896104,2022
IL,FRESENIUS MEDICAL CARE BURBANK,BURBANK,15.12605042,2022
IL,MARENGO CITY DIALYSIS,MARENGO,11.53846154,2022
IL,MAPLE AVENUE KIDNEY CENTER,OAK PARK,8.653846154,2022
IL,FRESENIUS MEDICAL CARE RIVER ROCK -DIXON,DIXON,16.66666667,2022
IL,ROCKFORD DIALYSIS,ROCKFORD,19.54022989,2022
IL,WHITESIDE DIALYSIS,STERLING,17.14285714,2022
IL,MONTCLARE DIALYSIS,CHICAGO,8.333333333,2022
IL,BUFFALO GROVE DIALYSIS,BUFFALO GROVE,20.63492064,2022
IL,DIXON KIDNEY CENTER,DIXON,12.79069767,2022
IL,AUSTIN COMMUNITY KIDNEY CENTER,CHICAGO,8.888888889,2022
IL,SCHAUMBURG RENAL CENTER,SCHAUMBURG,8.695652174,2022
IL,CONCERTO DIALYSIS LLC,LINCOLNWOOD,25.64102564,2022
IL,OTTAWA HOME DIALYSIS,OTTAWA,2.173913044,2022
IL,FMC ALEDO,ALEDO,5.882352941,2022
IL,MT GREENWOOD DIALYSIS,CHICAGO,13.25301205,2022
IL,STONY CREEK DIALYSIS,OAK LAWN,8.620689655,2022
IL,SOUTH BARRINGTON DIALYSIS CENTER,SOUTH BARRINGTON,21.27659575,2022
IL,FRESENIUS KIDNEY CARE LINCOLNWOOD DIALYSIS,LINCOLNWOOD,14.63414634,2022
IL,CRYSTAL LAKE DIALYSIS CENTER,CRYSTAL LAKE,16.66666667,2022
IL,ROXBURY DIALYSIS CENTER,ROCKFORD,9.316770186,2022
IL,LAKE VILLA DIALYSIS,LAKE VILLA,14.13043478,2022
IL,RENAL CARE GROUP - MERRIONETTE PARK,MERRIONETTE PARK,9.696969697,2022
IL,LITTLE VILLAGE DIALYSIS,CHICAGO,8.045977012,2022
IL,FRESENIUS KIDNEY CARE LAKE BLUFF,LAKE BLUFF,8.888888889,2022
IL,"ROSS DIALYSIS - ENGLEWOOD, LLC",CHICAGO,13.33333333,2022
IL,MANTENO DIALYSIS,MANTENO,17.77777778,2022
IL,FRESENIUS MEDICAL CARE OF MCHENRY,MCHENRY,21.56862745,2022
IL,FRESENIUS MEDICAL CARE OF ANTIOCH,ANTIOCH,4.545454546,2022
IL,OLNEY DIALYSIS CENTER,OLNEY,20,2022
IL,FRESENIUS MEDICAL CARE SILVIS,SILVIS,10.52631579,2022
IL,DIALYZE DIRECT IL - OAK PARK,OAK PARK,29.36507937,2022
IL,FRESENIUS MEDICAL CARE OSWEGO,OSWEGO,14.70588235,2022
IL,FRESENIUS MEDICAL CARE - NAPERVILLE NORTH,NAPERVILLE,11.42857143,2022
IL,FRESENIUS MEDICAL CARE LAKEVIEW,CHICAGO,9.411764706,2022
IL,QUINCY MEDICAL GROUP,QUINCY,16.66666667,2022
IL,FRESENIUS MEDICAL CARE-CHICAGO WESTSIDE DIALYSIS,CHICAGO,6.329113924,2022
IL,KANKAKEE COUNTY DIALYSIS,BOURBONNAIS,23.89380531,2022
IL,MARYVILLE HOME DIALYSIS,MARYVILLE,8.695652174,2022
IL,EDENS HOME DAILYSIS,SKOKIE,21.11111111,2022
IL,WAYNE COUNTY DIALYSIS,FAIRFIELD,21.42857143,2022
IL,FRESENIUS MEDICAL CARE - MOKENA,MOKENA,21.21212121,2022
IL,FRESENIUS MEDICAL CARE ROSELAND,CHICAGO,15.27777778,2022
IL,FRESENIUS MEDICAL CARE OF UPTOWN,CHICAGO,11.49425287,2022
IL,VANDALIA DIALYSIS,VANDALIA,14.81481482,2022
IL,FMC JOLIET HOME DIALYSIS NETWORK,JOLIET,4.255319149,2022
IL,FRESENIUS MEDICAL CARE STREATOR,STREATOR,21.27659575,2022
IL,WOODRIDGE HOME DIALYSIS,WOODRIDGE,7.142857143,2022
IL,HARVEY DIALYSIS,HARVEY,21.27659575,2022
IL,FRESENIUS MEDICAL CARE SANDWICH,SANDWICH,11.11111111,2022
IL,EDWARDSVILLE DIALYSIS,EDWARDSVILLE,25,2022
IL,FRESENIUS MEDICAL CARE WEST CHICAGO,WEST CHICAGO,10.90909091,2022
IL,FRESENIUS MEDICAL CARE ROCK ISLAND,ROCK ISLAND,7.317073171,2022
IL,FRESENIUS MEDICAL CARE METROPOLIS,METROPOLIS,28.26086957,2022
IL,FRESENIUS MEDICAL CARE OF PLAINFIELD,PLAINFIELD,21.73913044,2022
IL,PITTSFIELD DIALYSIS,JACKSONVILLE,31.81818182,2022
IL,"YORKVILLE DIALYSIS, LLC",YORKVILLE,15.90909091,2022
IL,FRESENIUS MEDICAL CARE OF DEERFIELD,DEERFIELD,10.52631579,2022
IL,ADAMS COUNTY DIALYSIS,QUINCY,18.42105263,2022
IL,BIG OAKS DIALYSIS,NILES,7.8125,2022
IL,FRESENIUS MEDICAL CARE MIDWAY DIALYSIS,CHICAGO,15.625,2022
IL,ROBINSON DIALYSIS LLC,ROBINSON,24.3902439,2022
IL,COBBLESTONE DIALYSIS,ELGIN,8.139534884,2022
IL,CRYSTAL SPRINGS DIALYSIS,CRYSTAL LAKE,16.36363636,2022
IL,KENWOOD DIALYSIS,CHICAGO,6.25,2022
IL,STONY ISLAND DIALYSIS,CHICAGO,7.518796993,2022
IL,TOTAL RENAL CARE WEST LAWN DIALYSIS,CHICAGO,14.70588235,2022
IL,KENWOOD HOME DIALYSIS,CHICAGO,5.454545455,2022
IL,WOODLAWN DIALYSIS,CHICAGO,9.302325581,2022
IL,FRESENIUS MEDICAL CARE LOMBARD,LOMBARD,8.988764045,2022
IL,FRESENIUS MEDICAL CARE PALATINE,PALATINE,13.07189543,2022
IL,FRESENIUS KIDNEY CARE SURF ROAD HOME DIALYSIS,CHICAGO,0,2022
IL,FRESENIUS MEDICAL CARE STEGER,STEGER,13.20754717,2022
IL,FRESENIUS MEDICAL CARE ELGIN,ELGIN,10.71428571,2022
IL,FRESENIUS MEDICAL CARE WAUKEGAN HARBOR,WAUKEGAN,9.433962264,2022
IL,GRAND CROSSING DIALYSIS,CHICAGO,7.317073171,2022
IL,FRESENIUS MEDICAL CARE BATAVIA,BATAVIA,10.52631579,2022
IL,FRESENIUS MEDICAL CARE WEST WILLOW,CHICAGO,9.523809524,2022
IL,FRESENIUS MEDICAL CARE MUNDELEIN,MUNDELEIN,8.450704225,2022
IL,PALOS PARK DIALYSIS,ORLAND PARK,13.33333333,2022
IL,SPRINGFIELD SOUTH DIALYSIS,SPRINGFIELD,17.04545455,2022
IL,DANVILLE HOME TRAINING,DANVILLE,10.34482759,2022
IL,FRESENIUS MEDICAL CARE RIVER FOREST,RIVER FOREST,9.714285714,2022
IL,BARRINGTON CREEK DIALYSIS,LAKE BARRINGTON,13.55932203,2022
IL,MCHENRY DIALYSIS CENTER LLC,MCHENRY,12,2022
IL,"USRC STREAMWOOD, LLC",STREAMWOOD,16.66666667,2022
IL,FRESENIUS MEDICAL CARE JOLIET,JOLIET,10.75268817,2022
IL,MORRIS DIALYSIS,MORRIS,14.28571429,2022
IL,RENAL CENTER NEW LENOX,NEW LENOX,13.55932203,2022
IL,RENAL CARE CENTER WEST JOLIET,JOLIET,11.30434783,2022
IL,FRESENIUS MEDICAL CARE CHATHAM DIALYSIS,CHICAGO,1.265822785,2022
IL,"HOME DIALYSIS SERVICES, LLC",HOMER GLEN,14.89361702,2022
IL,GLEN DIALYSIS,GLENVIEW,10.34482759,2022
IL,DRIFTWOOD DIALYSIS,FREEPORT,15.625,2022
IL,CRIMSON RIDGE HOME TRAINING,SYCAMORE,12,2022
IL,US RENAL CARE BOLINGBROOK DIALYSIS,BOLINGBROOK,9.677419355,2022
IL,US RENAL CARE OAK BROOK DIALYSIS,DOWNERS GROVE,9.836065574,2022
IL,US RENAL CARE ADVANCED HOME THERAPIES DOWNERSGROVE,DOWNERS GROVE,11.53846154,2022
IL,DIALYZE DIRECT IL - GLEN ELLYN,GLEN ELLYN,20,2022
IL,SHILOH DIALYSIS,BELLEVILLE,8,2022
IL,FRESENIUS MEDICAL CARE CICERO,CICERO,7.874015748,2022
IL,USRC RENAL CARE VILLA PARK DIALYSIS,VILLA PARK,12.67605634,2022
IL,FRESENIUS MEDICAL CARE SOUTH DEERING,CHICAGO,11.53846154,2022
IL,SILVERBRIDGE HOME TRAINING,ELGIN,20.83333333,2022
